GrpName;Name;Code;ManufName;Country;Brand;UnitName;PhUnitName;PhUPerU;UnitsPerPack;Vat;ExpiryPeriod;PckgQtty;PckgBrutto;PckgLength;PckgWidth;PckgHeight
Торты-мороженое;Морож-торт Хладо Монплезир 500г;26028972;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Хладо Монплезир кюрасао 500г;26028989;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Хладо Нефертити 800г;4601216002589;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт ХС 500г;4607012430359;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Шато глясе слив/ваниль/лимон 1л;26119731;Франция;Франция;Престиж;ШТ 1;Литр 1;1.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Эскимос Брависсимо 1600мл;4607041741600;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Торты-мороженое;Морож-торт Эскимос Золотые Чудеса 1600мл;4607041741587;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож. вишня/шоколад брикет 80г;4607029520104;;;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож. Фишка рожок ириска 150мл;4600822000637;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож.Айсберри Инстинкт батончик арах/карам.65 гр;4600625308176;Россия;Россия;АйсФили;ШТ 1;Кг;0.065000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож.Айсберри Инстинкт батончик слив/кокос.топинг.65 гр;4600625308183;Россия;Россия;АйсФили;ШТ 1;Кг;0.065000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож.Айсберри щербет 80г;4600625307537;Россия;Россия;АйсФили;ШТ 1;Кг;0.090000;0.000;10.0;0;0.000;0;0;0;0
Семейное мороженое;Морож.брикет клубника 200г;4607012430915;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож.Двойная долька клубн/апельсин 80г;4600822000569;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Семейное мороженое;Морож.Зимний Блюз клюквенный аромат 500г;4601158007369;Россия;Россия;;ШТ 1;Кг;0.500000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож.Смайл 95г;26085029;;;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож.Статус эскимо шок/миндаль 130мл;4600822000248;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Мелкоштучное мороженое;Морож.ХС Наша Забава в шок. 60г;4607012430274;Россия;Россия;Элит;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Кофе;Кофе Голден Игл Айриш-Крим 3в1 15г;8886346314115;Сингапур;Сингапур;Голден Игл;ШТ 1;Кг;0.015000;0.000;18.0;0;0.000;0;0;0;0
Кофе;Кофе Голден Игл амаретто 3в1 20г;8886346314016;Малайзия;Малайзия;Голден Игл;ШТ 1;Кг;0.020000;0.000;18.0;0;0.000;0;0;0;0
Кофе;Кофе Голден Игл Делюкс 3в1 18г;8886346391604;Сингапур;Сингапур;Голден Игл;ШТ 1;Кг;0.018000;0.000;18.0;0;0.000;0;0;0;0
Кофе;Кофе Голден Игл классик 15г;8886346314412;Сингапур;Сингапур;Голден Игл;ШТ 1;Кг;0.015000;0.000;18.0;0;0.000;0;0;0;0
Кофе;Кофе Голден Игл лесной орех 3в1 15г;8886346314719;Малайзия;Малайзия;Голден Игл;ШТ 1;Кг;0.015000;0.000;18.0;0;0.000;0;0;0;0
Кофе;Кофе Л.Лила Колумбия раств.200г с/б;7310050003269;Швеция;Швеция;Лефбергс Лила;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Кофе;Кофе Л.Лила Колумбия раств.ср.обж.200г пакет;7310050003122;Швеция;Швеция;;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Кукуруза острая в марин.по-кор.100г Нуриев;28940593;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Кукуруза с шафраном в марин.по-кор.100г Нуриев;28940456;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Кура Хе в марин.по-кор.100г Нуриев;28897187;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты традиционные;Курица Хе Грин Крест;28046851;Россия;Россия;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Ледяной гриб в марин.по-кор.100г Нуриев;28897156;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Ледяной гриб по-корейски Грин Крест;28850380;Россия;Россия;Грин Крест;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Лимон 1шт;25531763;;;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Мармелад Фру-Фру магическая метла;25824919;Испания;Испания;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сгущеное молоко;Молоко ЛП сгущенное без сахара 410г;3263850062216;Франция;Франция;Лидер Прайс;ШТ 1;Кг;0.410000;0.000;10.0;0;0.000;0;0;0;0
Сгущеное молоко;Молоко ЛП сгущенное с сахаром 1кг;3263850062018;Франция;Франция;Лидер Прайс;ШТ 1;Кг;1.000000;0.000;10.0;0;0.000;0;0;0;0
Сгущеное молоко;Молоко ЛП сгущенное с сахаром 330г;3263851498311;Франция;Франция;Лидер Прайс;ШТ 1;Кг;0.380000;0.000;10.0;0;0.000;0;0;0;0
Сгущеное молоко;Молоко ЛП сгущенное с сахаром 397г;3263850061912;Франция;Франция;Лидер Прайс;ШТ 1;Кг;0.380000;0.000;10.0;0;0.000;0;0;0;0
Сгущеное молоко;Молоко сгущ.Варенка Вологодская 8.5% 250мл пэт;4601735000677;Россия;Россия;Вологодское Лето;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Сгущеное молоко;Молоко сгущ.ВБД 400г ж/б;4607096004491;Россия;Россия;;ШТ 1;Кг;0.400000;0.000;10.0;0;0.000;0;0;0;0
Сгущеное молоко;Молоко сгущ.Вес.Молочник 8.5% 260г;4607025391777;Россия;Россия;Веселый Молочник;ШТ 1;Кг;0.260000;0.000;10.0;0;0.000;0;0;0;0
Салаты корейские;Морковь ХС по-кор.острая 150г;4601445100278;Россия;Россия;Хрустальная Снежинка;ШТ 1;Кг;0.150000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Морковь ХС по-кор.пряная 150г;4601445100186;Россия;Россия;Хрустальная Снежинка;ШТ 1;Кг;0.150000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Морская капуста по-корейски 100г;28010890;Россия;Россия;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Морская капуста по-корейски Грин Крест;02885041;Россия;Россия;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Морской Гребешок в марин.по-кор.Нуриев;28006404;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты корейские;Морской коктейль в марин.по-кор.Нуриев;28025498;Россия;Россия;Нуриев;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Какао;Напиток Каприссио американо 70мл;26022758;Италия;Италия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Какао;Напиток Каприссио каппучино 70мл;26022734;Италия;Италия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Какао;Напиток Каприссио шоколад 70мл;26022741;Италия;Италия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Кисло-молочные;Напиток Козинор кисломол.1% 0.5л Эдельвейс;4607030220093;Россия;Россия;Эдельвейс;ШТ 1;Литр 1;0.500000;0.000;10.0;0;0.000;0;0;0;0
Какао;Напиток кофейный Аромат ЛПК 90г ж/б;4602026001410;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Какао;Напиток кофейный Дачный 100г;5900649008410;Польша;Польша;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Какао;Напиток кофейный Здоровье 100г;5900649008380;Польша;Польша;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Пирог блинчатый с сельдью;2010000016329;Кулинария Лэнд;Кулинария Лэнд;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Пирог с грибами;25680942;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Пирог с картофелем;25679489;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Пирог с мясом;25679519;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Пирог с сыром рикотта ВП;28002789;Россия;Россия;;Кг;Кг;1.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Пирог с яблоками;25679540;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты традиционные;Салат Грин Крест из сыра с чесноком 170г;4601445100193;Россия;Россия;Грин Крест;ШТ 1;Кг;0.170000;0.000;18.0;0;0.000;0;0;0;0
Салаты традиционные;Салат Грин Крест Испанский;02863225;Россия;Россия;Грин Крест;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты традиционные;Салат Грин Крест Итальянский;28824077;Россия;Россия;Грин Крест;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты традиционные;Салат Грин Крест Мексиканский;28632368;Россия;Россия;Грин Крест;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Салаты традиционные;Салат Грин Крест Сельдь в шубе;28651437;Россия;Россия;Грин Крест;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Семечки подсолн.оч.жар.сол.;28743705;Россия;Россия;;Кг;;0.000000;0.000;18.0;5;0.000;0;0;0;0
Орехи;Семечки подсолн.очищенные;28415077;Россия;Россия;;Кг;;0.000000;0.000;10.0;5;0.000;0;0;0;0
Орехи;Семечки подсолнечника неочищенные;28116578;Россия;Россия;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Семечки подсолнечные;28192411;Россия;Россия;;Кг;;0.000000;0.000;18.0;5;0.000;0;0;0;0
Орехи;Семечки Тадим подсолн.обжар.100г;26066646;Турция;Турция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Семечки Тадим подсолн.обжар.200г;26043609;Турция;Турция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Семечки Тадим подсолн.обжар.400г;26043616;Турция;Турция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Семечки тыкв.очищен.жар. вак/уп 400г;4601692000895;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Тесто Ландрин слоеное 500г;25142884;Россия;Россия;;ШТ 1;;0.000000;0.000;10.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Торт Санчо-Панчо с вишней ВП;02803951;Кондитерское пр-во Миллер;;;Кг;Кг;1.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Торт Санчо-Панчо с курагой ВП;28039532;Кондитерское пр-во Миллер;;;Кг;Кг;1.000000;0.000;18.0;0;0.000;0;0;0;0
Горячая выпечка из п/ф;Торт Санчо-Панчо с черносливом ВП;28039549;Кондитерское пр-во Миллер;;;Кг;Кг;1.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Физалис вес;28640899;Турция;Турция;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финик Натси 300г;4607004647079;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финик Чудо Фрукт с/к 450г;4601692001434;Россия;Россия;Чудо Фрукт;ШТ 1;Кг;0.450000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики 1уп.;8690535040187;Тунис;Тунис;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Анатолия сушеные 300г;8691230303959;Турция;Турция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Атланта 300г;4607003150914;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Ахта с орехами 250г;26032795;Голландия;Голландия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики б/к;28874119;Израиль;Израиль;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Гуд Фуд  200г;4606847000423;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Гуд Фуд  900г;4606847006913;Россия;Россия;;ШТ 1;Кг;0.900000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Датча 200г;6194012404049;Тунис;Тунис;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Дюна 200г;3191220000059;Франция;Франция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Зеебергер б/косточек 200г;4008258252017;Германия;Германия;Зеебергер;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Золотист.227г пенал;6194008630063;Тунис;Тунис;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Королевские;28029380;Израиль;Израиль;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Нектафлор суш.б/к 200г;7610184024209;Швейцария;Швейцария;Нектафлор;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Нерофрутта 200г;6194012406395;Тунис;Тунис;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики От морячка суш.б/к 200г;26055046;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики ПальмФрутт 200г;6194008630025;Тунис;Тунис;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики ПальмФрутт 250г;6191524400019;Тунис;Тунис;;ШТ 1;Кг;0.250000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики ПальмФрутт 500г;6194008610065;Тунис;Тунис;;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Роялти 200г;8712738839211;Швейцария;Швейцария;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики с/к;28592396;Иран;Иран;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики с/к ТУНИС;28604426;Тунис;Тунис;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Тю-ша мускатные 250г;4607015928051;Россия;Россия;Тю-Ша;ШТ 1;Кг;0.250000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Финики Тю-ша мускатные 400г;26036298;Россия;Россия;Тю-Ша;ШТ 1;Кг;0.400000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Франт мягкие экстра 200г;4606972360058;Россия;Россия;Платки Ола носовые ментол 10*10шт;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Чемпион б/кост.200г;070044007488;США;США;;ШТ 1;Кг;0.200000;0.000;18.0;0;0.000;0;0;0;0
Сухофрукты;Финики Элмас 200г;8690535090045;Турция;Турция;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фисташка жарен.солен.Натси 300г;25860337;Россия;Россия;;ШТ 1;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фисташки;28368045;Россия;Россия;;Кг;;0.000000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фисташки Амро 30г;4603170003114;Россия;Россия;Амро;ШТ 1;Кг;0.030000;0.000;18.0;0;0.000;0;0;0;0
Орехи;Фисташки Амро 500г;4603170000090;Россия;Россия;Амро;ШТ 1;Кг;0.500000;0.000;18.0;0;0.000;0;0;0;0
